Km,FinalDePlaca,UnicoDono,AceitaTrocas,ArCondicionado,AirBag,Alarme,TravaEletrica,VidroEletrico,Som,SensorDeRe,CameraDeRe,Blindado,KmPorDias,NumOpcionais,KmSqrt,PotenciaNum,PrecoFipe,DifMarca,DifTipo,DifAno,DifPotencia,DifNumOpcionais,DifCombustivel,DifDirecao,DifUF,PrecoFipeLog,PrecoFipeAjustado,KmSqrtPorDias,UF_AC,UF_AL,UF_AM,UF_AP,UF_BA,UF_CE,UF_DF,UF_ES,UF_GO,UF_MA,UF_MG,UF_MS,UF_MT,UF_PA,UF_PB,UF_PE,UF_PI,UF_PR,UF_RJ,UF_RN,UF_RO,UF_RR,UF_RS,UF_SC,UF_SE,UF_SP,UF_TO,Combustivel_Diesel,Combustivel_Elétrico,Combustivel_Flex,Combustivel_Gasolina,Combustivel_Gás Natural,Combustivel_Híbrido,Combustivel_Álcool,Cambio_Automático,Cambio_Manual,Cambio_Semi-Automático,Direcao_Assistida,Direcao_Elétrica,Direcao_Hidráulica,Direcao_Mecânica,Cor_Amarelo,Cor_Azul,Cor_Branco,Cor_Cinza,Cor_Laranja,Cor_Outra,Cor_Prata,Cor_Preto,Cor_Verde,Cor_Vermelho,Preco
149000,8,0,1,1,1,1,1,1,1,0,0,0,31.36181856451273,6,386.00518131237567,1.0,19234.0,0.01707434765310784,0.018920821941910963,0.011858245069609684,0.02078628785207525,0.016419571121664762,0.016763120556773172,0.021329956439484217,0.026376561889529554,9.864434825272427,22110.039103489606,0.08124714403544005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23900.0
60000,9,1,1,1,1,1,1,1,1,1,1,0,23.4375,8,244.94897427831785,2.5,85324.0,0.017988979941770417,0.010804681689887368,0.017364215427830197,0.01868879039576767,0.006772306931705351,0.016763120556773172,0.013335020810247232,-0.020397386679461203,11.354211053811708,92262.52456355438,0.0956831930774679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74999.0
98000,2,0,1,1,1,1,1,0,1,0,0,0,33.504273504273506,5,313.04951684997053,1.4,51517.0,0.014693137444062499,0.014503026935153311,0.029584207835046596,0.012327131636312952,0.02547701996235689,0.016763120556773172,0.021329956439484217,-0.10879827409432673,10.849667129269148,52850.22527436958,0.10702547584614377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0
40800,4,0,1,1,1,1,1,1,1,1,1,0,27.868852459016395,8,201.9900987672416,2.5,159227.0,0.014693137444062499,0.022530528391223943,-0.0006634583716160348,0.01868879039576767,0.006772306931705351,0.01985003464680027,0.013335020810247232,0.03064583408955263,11.978086136002256,179266.0673478159,0.13797137893937267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164900.0
64000,9,1,1,1,1,1,1,1,1,1,0,0,43.71584699453552,7,252.9822128134704,1.6,63641.0,0.017677166281148602,0.014503026935153311,-0.0006634583716160348,0.015696781172295508,0.008845537660484189,0.016763120556773172,0.021329956439484217,0.04921206566124575,11.061013195716075,72764.84081895373,0.17280205793269837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65900.0
93000,6,1,1,1,1,1,1,1,1,1,1,0,50.84745762711864,8,304.9590136395381,1.8,121527.0,0.00956296744969978,0.010804681689887368,0.010155694445523743,0.012537980851622015,0.006772306931705351,0.019795163925504306,0.013335020810247232,-0.0007896476536903266,11.707891739297262,131513.38016928383,0.1667353819789711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119900.0
46343,3,1,1,1,1,0,1,1,1,0,1,0,31.655054644808743,6,215.2742436985902,1.3,62509.0,0.034010281079366295,0.014503026935153311,-0.0006634583716160348,0.0591152203558877,0.016419571121664762,0.016763120556773172,0.013335020810247232,0.017917217855219093,11.043065825357488,73223.04262142155,0.14704524842799876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73990.0
162500,9,0,1,1,1,1,1,1,1,0,0,0,37.04970360237118,6,403.11288741492746,3.5,56613.0,0.009067366675720947,0.010804681689887368,0.04890780115114591,0.024447925456725077,0.016419571121664762,0.01985003464680027,0.021329956439484217,0.026376561889529554,10.943993919797204,66645.04433810417,0.09190900305857899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60900.0
81000,1,1,1,1,1,1,1,1,1,1,1,0,55.32786885245902,8,284.60498941515414,2.5,201942.0,0.017677166281148602,0.02583092052391679,-0.0006634583716160348,0.01868879039576767,0.006772306931705351,0.019795163925504306,0.021329956439484217,0.017580750475193196,12.21573580644113,227590.9758408202,0.1944023151742856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189900.0
27310,2,1,1,1,1,1,1,1,1,1,1,0,37.25784447476126,8,165.2573750245356,1.3,106613.0,0.034010281079366295,0.02583092052391679,0.005491513144984827,0.0591152203558877,0.006772306931705351,0.016763120556773172,0.013335020810247232,-0.0024780049816489178,11.576960734497948,123547.44926462288,0.22545344478108542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116900.0
74310,5,1,1,1,0,1,1,1,0,0,0,0,101.37789904502048,4,272.5986060125767,1.8,89982.0,0.034010281079366295,0.022530528391223943,0.005491513144984827,0.012537980851622015,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.026376561889529554,11.407364929309734,104726.0155583449,0.3718944147511278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89900.0
83000,0,0,1,1,1,1,1,1,1,1,0,0,32.421875,7,288.09720581775866,1.8,74904.0,0.00956296744969978,0.018920821941910963,0.017364215427830197,0.012537980851622015,0.008845537660484189,0.016763120556773172,0.021329956439484217,0.017580750475193196,11.223962572618724,84110.10239654774,0.11253797102256198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74900.0
0,8,1,1,1,1,1,1,1,1,1,1,0,0.0,8,0.0,2.5,189051.0,0.034010281079366295,0.02583092052391679,0.05767261875431554,0.01868879039576767,0.006772306931705351,0.019795163925504306,0.013335020810247232,0.03064583408955263,12.149772098911013,228137.47129822307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187210.0
53049,1,0,1,1,0,1,1,1,0,0,0,0,72.3724420190996,4,230.3236852779149,1.6,62045.0,0.017677166281148602,0.022530528391223943,0.005491513144984827,0.015696781172295508,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.0009588326029515306,11.03561520720872,69816.95042693937,0.3142205801881513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62930.0
92300,6,1,1,1,1,1,1,1,1,1,1,0,28.054711246200608,8,303.80915061926623,1.4,38911.0,0.034010281079366295,0.018920821941910963,0.004448098852165955,0.012327131636312952,0.006772306931705351,0.016763120556773172,0.021329956439484217,0.017580750475193196,10.569032265982456,44053.184678959326,0.09234320687515692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38900.0
140000,6,0,1,1,1,1,1,1,1,1,0,0,34.81720964934096,7,374.1657386773941,2.5,41265.0,0.017988979941770417,0.010804681689887368,0.0422714023878512,0.01868879039576767,0.008845537660484189,0.01985003464680027,0.021329956439484217,0.017917217855219093,10.627769962026784,47772.35024097743,0.09305290690808109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38990.0
220000,3,0,1,1,0,0,1,1,0,0,0,0,33.44990117074654,3,469.041575982343,1.8,18893.0,0.034010281079366295,0.014503026935153311,0.0703884706661766,0.012537980851622015,0.014147636345288839,0.016763120556773172,0.021329956439484217,0.026376561889529554,9.846546762073318,22861.607557784802,0.07131542891627535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21900.0
9000,7,1,1,0,0,0,0,0,0,0,0,0,24.45652173913044,0,94.86832980505136,2.5,266191.0,0.00956296744969978,0.010804681689887368,0.05767261875431554,0.01868879039576767,0.03773591358024618,0.019795163925504306,0.021329956439484217,0.04921206566124575,12.491969375205565,326031.3112125343,0.2577943744702483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269990.0
120000,7,0,1,1,0,1,1,1,0,0,0,0,32.83173734610123,4,346.41016151377545,1.0,32483.0,0.017677166281148602,0.018920821941910963,0.023771172464587306,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.026376561889529554,10.388472154542294,38019.412628659935,0.09477706197367318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35990.0
130000,4,1,1,1,1,1,1,1,1,1,1,0,35.56771545827633,8,360.5551275463989,2.5,113965.0,0.017677166281148602,0.02583092052391679,0.023771172464587306,0.01868879039576767,0.006772306931705351,0.019795163925504306,0.021329956439484217,0.00826309264388416,11.643646662693238,130162.68243514764,0.09864709371994498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98800.0
48793,4,0,1,1,0,1,1,1,0,0,0,0,26.677419354838708,4,220.8913760199796,1.0,42137.0,0.034010281079366295,0.018920821941910963,0.010155694445523743,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.0044907805450334955,10.648681493556756,48511.15528542017,0.12077166540184778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42900.0
132000,7,0,1,1,1,1,1,0,1,0,0,0,45.12820512820513,5,363.318042491699,1.0,113671.0,0.01249253704670195,0.02825039662027111,0.029584207835046596,0.02078628785207525,0.02547701996235689,0.019795163925504306,0.021329956439484217,0.03946487724408766,11.64106359003803,136084.6985824717,0.12421129657835862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168900.0
75300,2,1,1,1,1,0,1,1,0,0,0,0,68.51683348498635,4,274.40845468024486,1.0,56714.0,0.022954087102731346,0.022530528391223943,0.008037767398910984,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.013335020810247232,0.017917217855219093,10.94577637281795,65058.855636618486,0.2496892217290672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50990.0
111839,9,0,1,1,0,1,1,1,0,0,0,0,30.59890560875513,4,334.4233843498388,1.6,37785.0,0.017677166281148602,0.014503026935153311,0.023771172464587306,0.015696781172295508,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.03946487724408766,10.53966747745482,44360.3957600804,0.09149750597806806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38900.0
27000,0,0,1,1,1,0,1,1,0,1,0,0,36.83492496589359,5,164.31676725154983,1.0,60588.0,0.034010281079366295,0.022530528391223943,0.005491513144984827,0.02078628785207525,0.02547701996235689,0.016763120556773172,0.013335020810247232,-0.0007896476536903266,11.011852132646917,68925.15867359651,0.2241702145314459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68500.0
160050,7,0,1,1,0,1,1,1,1,0,0,0,29.1955490696826,5,400.0624951179503,1.6,25579.0,0.017677166281148602,0.018920821941910963,0.03463651544151615,0.015696781172295508,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.017580750475193196,10.149526981327242,29878.37286135169,0.07297747083508761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25800.0
41736,3,1,1,1,1,0,1,1,0,0,0,0,37.97634212920837,4,204.29390592966791,1.0,52269.0,0.017677166281148602,0.018920821941910963,0.008037767398910984,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.00826309264388416,10.864158740091016,59408.602352654416,0.18589072423081704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54900.0
91000,3,1,1,0,1,1,1,0,0,0,0,0,35.546875,3,301.66206257996714,1.8,79581.0,0.00956296744969978,0.010804681689887368,0.017364215427830197,0.012537980851622015,0.014147636345288839,0.016763120556773172,0.013335020810247232,0.03946487724408766,11.284530649873318,90243.30220037758,0.11783674319529966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79800.0
140000,2,0,0,0,0,0,0,0,0,0,0,0,27.365129007036742,0,374.1657386773941,1.8,39932.0,0.034010281079366295,0.02583092052391679,0.010484341557681024,0.012537980851622015,0.03773591358024618,0.016763120556773172,0.012013198113569535,0.017917217855219093,10.594933286456316,46612.34304249572,0.07313638363514349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42900.0
130000,0,0,1,1,1,1,1,1,1,1,0,0,32.33026610295946,7,360.5551275463989,1.4,62440.0,0.02165139815026606,0.018920821941910963,0.0422714023878512,0.012327131636312952,0.008845537660484189,0.01985003464680027,0.013335020810247232,0.02916979054038532,11.041961374629368,72828.21384262467,0.08966802475662744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64900.0
28600,8,1,1,1,1,1,1,1,0,1,0,0,77.71739130434783,6,169.11534525287763,2.5,232778.0,0.01572662705429148,0.022530528391223943,0.05767261875431554,0.01868879039576767,0.016419571121664762,0.019795163925504306,0.013335020810247232,0.017917217855219093,12.357840488655638,275163.50743631413,0.4595525686219501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,231990.0
300,4,0,1,1,0,1,0,1,1,1,0,0,0.1171875,5,17.320508075688775,1.4,57114.0,0.014693137444062499,0.014503026935153311,0.017364215427830197,0.012327131636312952,0.02547701996235689,0.016763120556773172,0.012013198113569535,0.03946487724408766,10.95280454947936,65829.92351016283,0.006765823467065927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57900.0
24800,2,1,1,1,1,1,1,1,1,1,1,0,33.83356070941337,8,157.48015748023622,2.5,202847.0,0.00956296744969978,0.010804681689887368,0.005491513144984827,0.01868879039576767,0.006772306931705351,0.019795163925504306,0.013335020810247232,0.017580750475193196,12.220207279272088,223543.72177625904,0.21484332534820766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189900.0
121000,0,0,1,1,0,1,1,1,1,0,0,0,30.09201691121612,5,347.85054261852173,1.4,29862.0,0.014693137444062499,0.014503026935153311,0.0422714023878512,0.012327131636312952,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.026376561889529554,10.304342048086609,35050.264410245,0.08650846620704346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35900.0
64736,6,1,1,1,1,1,1,1,0,0,0,0,88.31650750341065,5,254.432702300628,1.8,99702.0,0.014693137444062499,0.022530528391223943,0.005491513144984827,0.012537980851622015,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.026376561889529554,11.509941015929268,114178.71232203704,0.3471114628930805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101490.0
0,3,0,1,1,0,1,1,1,0,0,0,0,0.0,4,0.0,1.0,21904.0,0.014693137444062499,0.014503026935153311,0.04890780115114591,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.00826309264388416,9.99442454752823,25629.030311409522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25900.0
37505,6,0,1,1,0,1,1,1,0,0,0,0,11.39969604863222,4,193.6620768245554,1.6,41373.0,0.017677166281148602,0.022530528391223943,0.004448098852165955,0.015696781172295508,0.024815223772962195,0.016763120556773172,0.013335020810247232,0.00826309264388416,10.630383773142448,46483.76666082403,0.05886385313816274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44900.0
