Modelo,CodModelo,Marca,CodMarca
Range Rover Sport SE 3.6 TDV8 272cv Dies,4499,LAND ROVER,33
Range Rover Sport SE 4.4 V8 32V 299cv,4276,LAND ROVER,33
Range Rover Sport SE SUPERCH. 3.0  Aut.,8040,LAND ROVER,33
Range Rover Sport SUPERCHAGED 4.2 V8,3825,LAND ROVER,33
Range Rover Sport SVR SUPERCHA. 5.0 V8,7157,LAND ROVER,33
Range Rover SUPERCHARGED 4.2 V8 396cv,1473,LAND ROVER,33
Range Rover Vogue 3.0 TDV6 Diesel Aut.,6783,LAND ROVER,33
Range Rover Vogue 3.6 TDV8 272cv Diesel,4332,LAND ROVER,33
Range Rover Vogue HSE 3.0 TDV6 Diesel,6925,LAND ROVER,33
Range Rover Vogue SE 2.0 Si4 (Híbrido),9116,LAND ROVER,33
Range Rover Vogue SE 4.4 SDV8 Dies. Aut,6393,LAND ROVER,33
Range Rover Vogue SE SUPERCHAR. 5.0 V8,5146,LAND ROVER,33
Range.R. SP.HSE Dyn.BL. 2.0 Si4(Hibrido),9305,LAND ROVER,33
CT200h  1.8 16V Hybrid Aut.,6297,LEXUS,34
CT200h F-Sport 1.8 16V Hybrid Aut.,6298,LEXUS,34
ES-300 3.0,1474,LEXUS,34
ES300h 2.5 16V Aut. (Hybrid),8576,LEXUS,34
ES-330 3.3 24V 228cv,1475,LEXUS,34
ES-350 3.5 24V 284cv,4260,LEXUS,34
GS 300 3.0 V6 24V,1476,LEXUS,34
IS-250 2.5 24V 208cv Aut.,6537,LEXUS,34
IS-250 F Sport 2.5 24V 208cv Aut.,6538,LEXUS,34
IS-300 3.0 24V 231cv Aut.,6066,LEXUS,34
LS 400 4.0,1477,LEXUS,34
LS 430 4.3 32V 281cv,1478,LEXUS,34
LS 460 4.6 32V 347cv,4306,LEXUS,34
LS 500h 3.5 V6 24v Aut.(Hybrid),8347,LEXUS,34
LS-460L 4.6 V8 32v 347cv Aut.,6067,LEXUS,34
NX-200t F-Sport 2.0 16v 238cv Aut.,7158,LEXUS,34
NX-200t Luxury 2.0 16V 238cv Aut.,7159,LEXUS,34
NX-300 Dynamic 2.0 16V 238cv Aut.,8179,LEXUS,34
NX-300 F-Sport 2.0 16V 238cv Aut.,8151,LEXUS,34
NX-300 Luxury 2.0 16V 238cv Aut.,8180,LEXUS,34
NX-300h Dynamic 2.5 16V Aut.(Hybrid),8480,LEXUS,34
NX-300h F-Sport 2.5 16V Aut.(Hybrid),8481,LEXUS,34
NX-300h Luxury 2.5 16V Aut.(Hybrid),8482,LEXUS,34
NX-350h Dynamic 2.5 16V Aut. (Hybrid),9766,LEXUS,34
NX-350h F-Sport 2.5 16V Aut. (Hybrid),9767,LEXUS,34
NX-350h Luxury 2.5 16V Aut. (Hybrid),9768,LEXUS,34
RX 300 3.0 V6 24V,1479,LEXUS,34
RX-350 3.5 24V  Aut.,6068,LEXUS,34
RX-350 F-Sport 3.5 24V Aut.,6299,LEXUS,34
RX-450h F-Sport 3.5 24V V6 Aut.(Hybrid),9054,LEXUS,34
RX-450h Luxury 3.5 24V V6 Aut.(Hybrid),9055,LEXUS,34
SC 400 4.0 V8,1480,LEXUS,34
UX-250h Dynamic 2.0 16V Aut.(Hybrid),8696,LEXUS,34
UX-250h F-Sport 2.0 16V Aut.(Hybrid),8697,LEXUS,34
UX-250h Luxury 2.0 16V Aut.(Hybrid),8698,LEXUS,34
320 ELITE 1.3 16V 88cv 5p,5346,LIFAN,168
530 1.5 16V 103cv 4p,7037,LIFAN,168
530 TALENT 1.5 16V 103cv 4p,7038,LIFAN,168
620 TALENT 1.6 16V 106cv 4p,5347,LIFAN,168
FOISON 1.3 16V 85cv 2p,6871,LIFAN,168
X60 1.8 16V 128cv 5p Mec.,6467,LIFAN,168
X60 VIP 1.8 16V 128cv 5p Aut.,7974,LIFAN,168
X80 VIP 2.0 Turbo 184cv 5p Aut.,8414,LIFAN,168
H1 1.8 20V Turbo 180cv 2p,4277,LOBINI,127
Elan S-2 1.6 16V,1481,LOTUS,35
Esprit S-4 2.2 16V,1482,LOTUS,35
PIK-UP CD 2.2 4X2 (diesel) Mec.,6838,MAHINDRA,140
PIK-UP CD 2.2 4X4 (diesel) Mec.,6235,MAHINDRA,140
PIK-UP CS 2.2 4X2 (diesel) Mec.,6839,MAHINDRA,140
PIK-UP CS 2.2 4X4 (diesel) Mec.,6236,MAHINDRA,140
SCORPIO 2.6 CD TB Diesel CRDe 4x4,4500,MAHINDRA,140
SCORPIO 2.6 CS/ Chassi TB Dies. CRDe 4x4,4501,MAHINDRA,140
SCORPIO GLX SUV 2.6 TB Diesel CRDe 4WD,4502,MAHINDRA,140
SUV 2.2 4x4 (diesel) Mec.,6962,MAHINDRA,140
222 SE/SR 2.0 V6,1483,MASERATI,36
228,1484,MASERATI,36
3200 GT Cupê,1485,MASERATI,36
3200 GT Cupê Aut.,1486,MASERATI,36
430 2.0 V6,1487,MASERATI,36
430 II 2.0 V6,1488,MASERATI,36
Coupé CC 4.2 V8 32V 390cv,1489,MASERATI,36
Ghibli 2.0 V6,1490,MASERATI,36
Ghibli 3.0 V6 Aut.,6926,MASERATI,36
Ghibli S Q4 3.0 V6 Aut.,6927,MASERATI,36
Gran Turismo Sport 4.7 V8 32V 460cv,7074,MASERATI,36
GranCabrio 4.7 V8 32V 440cv,5471,MASERATI,36
GranSport 4.2 V8 32V 400cv,4062,MASERATI,36
GranSport Spyder 4.2 V8 32V 400cv,4063,MASERATI,36
GranTurismo 4.2 V8 32V 405cv,4695,MASERATI,36
GranTurismo MC Stradale 4.7 V8 32V 450cv,6178,MASERATI,36
GranTurismo S 4.7 V8 32V/ MC Line,5000,MASERATI,36
Levante 3.0 V6 350cv Aut.,7799,MASERATI,36
Levante GT 2.0 MHVEV 330cv Aut.,9833,MASERATI,36
Levante S 3.0 V6 430cv Aut.,7885,MASERATI,36
Levante Trofeo 3.8 V8 590cv Aut.,8546,MASERATI,36
Quattroporte Automatica 4.2 32V 400cv,4696,MASERATI,36
Quattroporte Evolucione Aut.,1491,MASERATI,36
Quattroporte Evolucione Mec.,1492,MASERATI,36
Quattroporte Executive 4.2 32V 400cv,1493,MASERATI,36
Quattroporte GTS 3.8 V8 32V 530cv,6539,MASERATI,36
Quattroporte S 4.7 V8 32V 430cv,5001,MASERATI,36
Quattroporte Sport 4.2 32V 400cv/430cv,1494,MASERATI,36
Quattroporte Sport GT-S 4.7 V8 32V 440cv,5422,MASERATI,36
Shamal 3.2 V8,1495,MASERATI,36
Spyder CC 4.2 V8 32V 390cv,1497,MASERATI,36
Spyder IE 2.0 V6,1496,MASERATI,36
Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,1498,MATRA,37
Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,1499,MATRA,37
Pick-Up CD 4x2 Curto/Longo 2.5 TDI Dies.,1500,MATRA,37
Pick-Up CD 4x4 Curto/Longo 2.5 TDI Dies.,1501,MATRA,37
323 1.6 16V,1502,MAZDA,38
626 GLX,1503,MAZDA,38
626 GT,1504,MAZDA,38
626 Sedan Aut.,1505,MAZDA,38
626 Sedan High,1506,MAZDA,38
626 Sedan Mec.,1507,MAZDA,38
626 Sedan Top,1508,MAZDA,38
626 SW,1509,MAZDA,38
626 SW High,1510,MAZDA,38
929 V6 Aut,1511,MAZDA,38
B2200 Pick-Up 2.2 Diesel,1512,MAZDA,38
B2200 Pick-Up CD 2.2 Diesel,1513,MAZDA,38
B-2500 Pick-Up 2.5 Diesel,1514,MAZDA,38
B-2500 Pick-Up 4x4 2.5 Diesel,1515,MAZDA,38
B-2500 Pick-Up CD 4x4 2.5 Diesel,1516,MAZDA,38
Millenia 3.0 V6 24V,1517,MAZDA,38
MPV Minivan Aut,1518,MAZDA,38
MX-3 1.6 16V,1519,MAZDA,38
MX-3 GS 1.8 V6 24V,1520,MAZDA,38
MX-5 Mec,1521,MAZDA,38
Navajo LX 3.0 V6,1522,MAZDA,38
Protegé Aut.,1523,MAZDA,38
Protegé High,1524,MAZDA,38
Protegé Mec.,1525,MAZDA,38
RX 7 2.6 Turbo,1526,MAZDA,38
540C Coupe 3.8 Bi-Turbo V8,9426,MCLAREN,211
570S Coupé 3.8 Bi-Turbo V8,9427,MCLAREN,211
570S GT Coupé 3.8 Bi-Turbo V8,9428,MCLAREN,211
570S Spider 3.8 Bi-Turbo V8,9429,MCLAREN,211
600LT Coupe 3.8 Bi-Turbo V8,9430,MCLAREN,211
600LT Spider 3.8 Bi-Turbo V8,9520,MCLAREN,211
720S Coupe 4.0 Bi-Turbo V8 2p,9431,MCLAREN,211
720S Spider 4.0 Bi-Turbo V8 2p,9432,MCLAREN,211
765LT Coupe 4.0 Bi-Turbo V8,9433,MCLAREN,211
GT Coupé 4.0 Bi-Turbo V8 2p,9440,MCLAREN,211
180-D Pick-Up/Furgão 2.4 Diesel,1527,MERCEDES-BENZ,39
180-D Van 2.4 Diesel,1528,MERCEDES-BENZ,39
190-E 2.3,1529,MERCEDES-BENZ,39
230-E 2.3,1530,MERCEDES-BENZ,39
260-E 2.6,1531,MERCEDES-BENZ,39
300-D 3.0 Diesel,1532,MERCEDES-BENZ,39
300-E 3.0,1533,MERCEDES-BENZ,39
300-SE 3.0/3.2,1534,MERCEDES-BENZ,39
300-SL 3.0,1535,MERCEDES-BENZ,39
300-TE Wagon 3.0,1536,MERCEDES-BENZ,39
500-E 5.0,1537,MERCEDES-BENZ,39
500-SEC/ SL,1538,MERCEDES-BENZ,39
500-SEL 5.0/ 5.6,1539,MERCEDES-BENZ,39
560-SEL 5.6,1540,MERCEDES-BENZ,39
A 200 1.3 TB Advance Aut.,8752,MERCEDES-BENZ,39
A 200 1.3 TB Hatch Aut.,8905,MERCEDES-BENZ,39
A 200 1.3 TB Style Aut.,8753,MERCEDES-BENZ,39
A 250 2.0 TB Hatch,9318,MERCEDES-BENZ,39
A 250 2.0 TB Hatch Vision,8579,MERCEDES-BENZ,39
A 250 2.0 TB Launch Edition,8547,MERCEDES-BENZ,39
A-35 AMG 4MATIC 2.0 TB Aut.,9117,MERCEDES-BENZ,39
A35 AMG Laun. Edition 4MATIC 2.0 TB Aut,8865,MERCEDES-BENZ,39
A-35 AMG Sedan 4MATIC 2.0 TB Aut.,9118,MERCEDES-BENZ,39
A-45  S AMG 4MATIC CGI 2.0 TB Aut.,9166,MERCEDES-BENZ,39
C-180 1.6 Turbo 16V/Flex 16V Aut.,7308,MERCEDES-BENZ,39
C-180 CGI Avant. 1.6/1.6 FlexTB 16V Aut.,6928,MERCEDES-BENZ,39
C-180 CGI Classic 1.8 16V 156cv Aut.,5399,MERCEDES-BENZ,39
C-180 CGI Coupe 1.8 16V 156cv Aut.,5625,MERCEDES-BENZ,39
C-180 CGI Coupe Avant. 1.6 TB 16V Aut.,7957,MERCEDES-BENZ,39
C-180 CGI Coupe Sport 1.5 TB 16V Aut.,8963,MERCEDES-BENZ,39
C-180 CGI Coupe Sport 1.6 TB 16V Aut.,6329,MERCEDES-BENZ,39
C-180 CGI Estate Avant. 1.6 TB 16V Aut.,7140,MERCEDES-BENZ,39
C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.,6929,MERCEDES-BENZ,39
C-180 CGI Sport 1.6 TB 16V 156cv Aut.,6300,MERCEDES-BENZ,39
C-180 CGI Touring 1.8 16V Aut.,5979,MERCEDES-BENZ,39
C-180 CGI Touring Sport 1.6 TB Aut.,6357,MERCEDES-BENZ,39
C-180 Classic/Classic Plus/Elegance,1541,MERCEDES-BENZ,39
C-180 Kompressor Classic 1.6 16V Aut.,5213,MERCEDES-BENZ,39
C-180 Kompressor Classic 1.8 16V 143cv,1542,MERCEDES-BENZ,39
C-200 AMG Line EQ Boost 1.5 TB Aut.,9688,MERCEDES-BENZ,39
C-200 Avantgarde 2.0 TB 16V 184cv Aut.,6963,MERCEDES-BENZ,39
C-200 CGI Avantgarde 1.8 16V 184cv Aut.,5307,MERCEDES-BENZ,39
C-200 CGI Sport 1.8 TB 16V 184cv Aut.,5308,MERCEDES-BENZ,39
C-200 CGI Touring Avantgarde 1.8 16V Aut,5348,MERCEDES-BENZ,39
C-200 Classic/Sport,1543,MERCEDES-BENZ,39
C-200 EQ Boost 1.5 TB 16V 183cv Aut.,8525,MERCEDES-BENZ,39
C-200 Kompressor 2.0 V6 16v 4p Aut.,1544,MERCEDES-BENZ,39
C-200 Kompressor Avant.1.8 16V Aut,3938,MERCEDES-BENZ,39
C-200 Kompressor Classic 1.8 16V Aut.,4358,MERCEDES-BENZ,39
C-200 Sportcoupé Komp. 2.0 16V 163cv Aut,1545,MERCEDES-BENZ,39
C-200 Touring Komp. 2.0 16V 163cv 5p Aut,1546,MERCEDES-BENZ,39
C-200 Touring Komp. Avant. 1.8 16V Aut.,4662,MERCEDES-BENZ,39
C-220 Classic/Elegance/Sport,1547,MERCEDES-BENZ,39
C-230 Avantgarde 2.5 V6 24V 204cv Aut,3826,MERCEDES-BENZ,39
C-230 Komp. Sportcoupé 2.3 16V 197cv Aut,1548,MERCEDES-BENZ,39
C-230 Kompressor Avantgarde,1549,MERCEDES-BENZ,39
C-230 Sport/ Eleg./Touring Eleg.Plus 2.3,1550,MERCEDES-BENZ,39
C-230 Touring Avant. 2.5 24V 204cv Aut.,3939,MERCEDES-BENZ,39
C-230 Touring Kompressor,1551,MERCEDES-BENZ,39
C-240 AvantGarde 2.4/ 2.6 4p,1552,MERCEDES-BENZ,39
C-240 Classic,1553,MERCEDES-BENZ,39
C-240 Elegance 2.4,1554,MERCEDES-BENZ,39
C-240 Elegance 2.4 V6 24v 4p Aut.,1555,MERCEDES-BENZ,39
C-250 Avantgarde 2.0 TB 211cv Aut.,7975,MERCEDES-BENZ,39
C-250 CGI Sport 1.8 16V Aut.,5500,MERCEDES-BENZ,39
C-250 CGI Sport Coupe 1.8 16V TB Aut.,6358,MERCEDES-BENZ,39
C-250 Sport 2.0 16V 211cv Aut.,6964,MERCEDES-BENZ,39
C-250 Sport Coupe 2.0 16V 211cv Aut.,7668,MERCEDES-BENZ,39
C-280 Avantgarde 3.0 V6 231cv Aut.,4386,MERCEDES-BENZ,39
C-280 Classic/Sport,1556,MERCEDES-BENZ,39
C-280 Elegance,1557,MERCEDES-BENZ,39
C-280 Touring,1558,MERCEDES-BENZ,39
C-300 AMG Line EQ Boost 2.0 TB Aut.,9689,MERCEDES-BENZ,39
C-300 Anniversary Lim. Edit. 2.0 Aut.,7800,MERCEDES-BENZ,39
C-300 Avantgarde 3.0 V6 24V 231cv Aut.,5002,MERCEDES-BENZ,39
C-300 Cabriolet 2.0 245/258cv Aut.,7801,MERCEDES-BENZ,39
C-300 Coupé Sport 2.0 16V Aut.,8780,MERCEDES-BENZ,39
C-300 Estate Avantgarde 2.0 245cv Aut.,7976,MERCEDES-BENZ,39
C-300 Sport 2.0 16V Aut.,7977,MERCEDES-BENZ,39
C-300 Sport 3.0 V6 231cv Aut.,5349,MERCEDES-BENZ,39
C-320 AvantGarde 3.2 V6 24v 4p Aut.,1559,MERCEDES-BENZ,39
C-320 Elegance 3.2 V6 24v 4p Aut.,1560,MERCEDES-BENZ,39
C-320 Touring 3.2 V6 18v 4p Aut.,1561,MERCEDES-BENZ,39
C-350 Avantgarde/ Elegance 3.5 V6 272cv,3802,MERCEDES-BENZ,39
C-350 CGI Sport 3.5 306cv Aut.,5730,MERCEDES-BENZ,39
C-350 Sport 3.5 V6 272cv,4717,MERCEDES-BENZ,39
C-350 Sportcoupé 3.5 24V  272cv,3893,MERCEDES-BENZ,39
C-350 Touring AvantGarde 3.5 24V 272cv,3894,MERCEDES-BENZ,39
C-36 AMG,1562,MERCEDES-BENZ,39
C-43 AMG,1563,MERCEDES-BENZ,39
C-43 AMG 3.0 V6 Bi-Turbo 367cv Aut,7765,MERCEDES-BENZ,39
C-43 Coupe AMG 3.0 V6 Bi-Turbo Aut.,7738,MERCEDES-BENZ,39
C-450 AMG Sport 3.0 TB 362cv Aut.,7376,MERCEDES-BENZ,39
C-55 AMG 24V 367cv Aut.,3827,MERCEDES-BENZ,39
C-55 Touring AMG 24V 367cv Aut.,3828,MERCEDES-BENZ,39
C-63 AMG 4.0 V8 Bi-Turbo Aut.,7620,MERCEDES-BENZ,39
C-63 AMG 6.2 V8 Aut.,4663,MERCEDES-BENZ,39
C-63 Coupe AMG 6.2 V8 Aut.,5745,MERCEDES-BENZ,39
C-63 Coupe AMG Black Series 6.3 V8 Aut.,6273,MERCEDES-BENZ,39
C-63 S AMG 4.0 V8  Bi-Turbo Aut.,7309,MERCEDES-BENZ,39
C-63 S Coupe AMG 4.0 V8  Bi-Turbo Aut.,7837,MERCEDES-BENZ,39
C-63 Touring AMG 6.2 V8 Aut.,5031,MERCEDES-BENZ,39
CL-500 5.0/ 5.5,1564,MERCEDES-BENZ,39
CL-600 6.0/ 5.5,1565,MERCEDES-BENZ,39
CL-63 AMG 6.2 V8 32V 525cv,4516,MERCEDES-BENZ,39
CL-65 AMG 6.0 V12 Aut.,9679,MERCEDES-BENZ,39
CLA-180 1.6 16V 122cv Aut.,8215,MERCEDES-BENZ,39
CLA-200 1.6 TB 16V Flex Aut.,7958,MERCEDES-BENZ,39
CLA-200 First Edition 1.6 TB 16V  Aut.,6699,MERCEDES-BENZ,39
CLA-200 Urban 1.6 TB 16V/Flex Aut.,6965,MERCEDES-BENZ,39
CLA-200 Vision 1.6 TB 16V Flex Aut.,7039,MERCEDES-BENZ,39
CLA-250 2.0 16V TB Aut.,8866,MERCEDES-BENZ,39
CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,6966,MERCEDES-BENZ,39
CLA-35 AMG 4MATIC 2.0 TB Aut.,9139,MERCEDES-BENZ,39
CLA-35 AMG Launch Edition 4MATIC 2.0 TB,8994,MERCEDES-BENZ,39
CLA-45 AMG 4MATIC CGI 2.0 TB Aut.,6867,MERCEDES-BENZ,39
CLA-45 S AMG 4MATIC CGI 2.0 TB Aut.,9167,MERCEDES-BENZ,39
Classe A 160 Classic Semi-Aut.,1566,MERCEDES-BENZ,39
Classe A 160 Classic/ Spirit Mec.,1567,MERCEDES-BENZ,39
Classe A 160 Elegance Mec.,1568,MERCEDES-BENZ,39
Classe A 160 Elegance Semi-Aut.,1569,MERCEDES-BENZ,39
Classe A 190 AvantGarde 1.9 8V 125cv Aut,1570,MERCEDES-BENZ,39
Classe A 190 AvantGarde 1.9 8V 125cv Mec,1571,MERCEDES-BENZ,39
Classe A 190 Classic 1.9 Semi-Aut.,1572,MERCEDES-BENZ,39
Classe A 190 Classic/ Spirit 1.9 Mec.,1573,MERCEDES-BENZ,39
Classe A 190 Elegance 1.9 Aut.,1574,MERCEDES-BENZ,39
Classe A 190 Elegance 1.9 Mec.,1575,MERCEDES-BENZ,39
Classe A 190 Elegance 1.9 Semi-Aut.,1576,MERCEDES-BENZ,39
Classe A 200 1.6 TB 16V Style 156cv Aut.,6443,MERCEDES-BENZ,39
Classe A 200 1.6 TB 16V Urban 156cv Aut.,6444,MERCEDES-BENZ,39
Classe A 200 1.6 TB/Flex Aut.,7228,MERCEDES-BENZ,39
Classe A 200 Elegance 2.0 136cv Aut.,3829,MERCEDES-BENZ,39
Classe A 250 2.0 TB Sport Aut.,6754,MERCEDES-BENZ,39
Classe A45 AMG 4MATIC 2.0 Turbo Aut.,6698,MERCEDES-BENZ,39
Classe B 170 1.7 116cv Aut.,4831,MERCEDES-BENZ,39
Classe B 180 1.7 116cv Aut.,5003,MERCEDES-BENZ,39
Classe B 200 2.0 136cv Aut.,4012,MERCEDES-BENZ,39
Classe B 200 2.0 Turbo 193cv Aut.,4202,MERCEDES-BENZ,39
Classe B 200 CGI 1.6 TB Sport 156cv Aut,6238,MERCEDES-BENZ,39
Classe B 200 CGI 1.6 TB/Flex Aut.,6237,MERCEDES-BENZ,39
Classe R 500 5.0 V8 306cv Aut.,4064,MERCEDES-BENZ,39
Classe R 500 L 5.5 V8 388cv Aut.,5033,MERCEDES-BENZ,39
Classic 6.0,1577,MERCEDES-BENZ,39
CLC 200 Kompressor 1.8 184cv Aut.,4856,MERCEDES-BENZ,39
CLK-230 Cabriolet Kompressor,1578,MERCEDES-BENZ,39
CLK-230 Kompressor,1579,MERCEDES-BENZ,39
CLK-320 AvantGarde,1580,MERCEDES-BENZ,39
CLK-320 AvantGarde Cabriolet,1581,MERCEDES-BENZ,39
CLK-320 Elegance,1582,MERCEDES-BENZ,39
CLK-320 Elegance Cabriolet,1583,MERCEDES-BENZ,39
CLK-320 Sport,1584,MERCEDES-BENZ,39
CLK-320 Sport Cabriolet,1585,MERCEDES-BENZ,39
CLK-350 Avant./ Elegance 3.5 24V 272cv,3895,MERCEDES-BENZ,39
CLK-350 Avant./Eleg. Cabriolet 3.5 272cv,3896,MERCEDES-BENZ,39
CLK-430 Avantgard Cabriolet 4.3 V8 24v,1586,MERCEDES-BENZ,39
CLK-430 AvantGarde 4.3,1587,MERCEDES-BENZ,39
CLK-430 Elegance,1588,MERCEDES-BENZ,39
CLK-430 Elegance Cabriolet 4.3 V8 24v,1589,MERCEDES-BENZ,39
CLK-430 Sport 4.3,1590,MERCEDES-BENZ,39
CLK-500 Cabriolet V8 24V 306cv,1591,MERCEDES-BENZ,39
CLK-500 Elegance/ Avant. 5.0 V8 24V Aut,1592,MERCEDES-BENZ,39
CLK-55 AMG Cabriolet V8 24v 367cv,1593,MERCEDES-BENZ,39
CLK-55 AMG V8 24V 367cv,1594,MERCEDES-BENZ,39
CLS-350 CGI 3.5 306cv Aut.,5746,MERCEDES-BENZ,39
CLS-350 V6 24V 272cv,3897,MERCEDES-BENZ,39
CLS-400 3.5 V6 Bi-Turbo 333cv Aut.,7141,MERCEDES-BENZ,39
CLS-450 EQ Boost 3.0 TB 4MATIC,8906,MERCEDES-BENZ,39
CLS-450 EQ Boost 3.0 TB 4MATIC SPORT,8836,MERCEDES-BENZ,39
CLS-500 V8 24V,1595,MERCEDES-BENZ,39
CLS-53 AMG 3.0 TB 4MATIC+ Hybrido,8668,MERCEDES-BENZ,39
CLS-55 Kompressor AMG 5.5 V8 24V 476cv,3803,MERCEDES-BENZ,39
CLS-63 AMG 5.5 V8 557cv Aut.,5593,MERCEDES-BENZ,39
CLS-63 AMG 6.2 V8 32V 514cv,4191,MERCEDES-BENZ,39
E-190,1596,MERCEDES-BENZ,39
E-190 Classic,1597,MERCEDES-BENZ,39
E-200 Classic 2.0,1598,MERCEDES-BENZ,39
E-220 Classic/Touring 2.2,1599,MERCEDES-BENZ,39
E-230 Elegance,1600,MERCEDES-BENZ,39
E-240 Elegance,1601,MERCEDES-BENZ,39
E-250 Cabriolet 2.0 TB 211CV Aut.,6840,MERCEDES-BENZ,39
E-250 CGI Avantgarde 1.8 16V 204cv Aut.,5538,MERCEDES-BENZ,39
E-250 CGI Avantgarde 2.0 TB 211cv Aut.,6540,MERCEDES-BENZ,39
E-250 CGI Coupe 1.8 16V 204cv Aut.,5594,MERCEDES-BENZ,39
E-250 CGI VR4 2.0 TB Aut.,7160,MERCEDES-BENZ,39
E-250 Coupe 2.0 TB 211cv Aut.,6615,MERCEDES-BENZ,39
E-250 Excl. Launch Ed. 2.0 TB 211cv Aut.,7766,MERCEDES-BENZ,39
E-250 Exclusive 2.0 TB 211cv Aut.,7895,MERCEDES-BENZ,39
E-280 Classic 2.8,1602,MERCEDES-BENZ,39
E-280 Touring 2.8,1603,MERCEDES-BENZ,39
E-300 AMG Line 2.0 TB 258cv Aut.,9551,MERCEDES-BENZ,39
E-300 Avantgarde 2.0 TB 258cv Aut.,8781,MERCEDES-BENZ,39
E-300 Avantgarde Sport 2.0 TB 258cv Aut.,9289,MERCEDES-BENZ,39
E-300 Cabriolet 2.0 TB 245cv Aut.,8320,MERCEDES-BENZ,39
E-300 Coupe 2.0 TB 245cv Aut.,8102,MERCEDES-BENZ,39
E-300 Exclusive 2.0 TB 258cv Aut.,8782,MERCEDES-BENZ,39
E-320,1604,MERCEDES-BENZ,39
E-320 3.2 Elegance,1605,MERCEDES-BENZ,39
E-320 Avantgarde,1606,MERCEDES-BENZ,39
E-320 C 3.2/ CA Classic 3.2,1607,MERCEDES-BENZ,39
E-320 Cabriolet,1608,MERCEDES-BENZ,39
E-320 Touring Avantgarde 24V V6 5p Aut.,1609,MERCEDES-BENZ,39
E-320 Touring Eleg./Classic,1610,MERCEDES-BENZ,39
E-350  Touring Avant/Eleg. 3.5 24V 272cv,3898,MERCEDES-BENZ,39
E-350 Avant./Avant. Execut. 3.5 V6 272cv,5004,MERCEDES-BENZ,39
E-350 Avantgarde/ Elegance 3.5 V6 272cv,1611,MERCEDES-BENZ,39
E-350 Cabrio 3.5 V6 272cv 2p,5309,MERCEDES-BENZ,39
E-350 CGI Avant. Sport 3.5 306cv Aut.,6210,MERCEDES-BENZ,39
E-350 CGI Cabriolet 3.5 306cv Aut.,6541,MERCEDES-BENZ,39
E-350 CGI Executive 3.5 306cv Aut.,6033,MERCEDES-BENZ,39
E-350 CGI Guard VR4 3.5 306cv Aut.,6542,MERCEDES-BENZ,39
E-350 Coupe 3.5 V6 272cv 2p,5034,MERCEDES-BENZ,39
E-350 Sport 3.5 V6 272cv,4627,MERCEDES-BENZ,39
E-400 Avantgarde 3.5 V6 Bi-Turbo Aut.,7103,MERCEDES-BENZ,39
E-400 Cabriolet 3.5 V6 Bi-Turbo Aut.,7262,MERCEDES-BENZ,39
E-420 Classic/Elegance/Avantgarde,1612,MERCEDES-BENZ,39
E-420 Touring Avantgarde,1613,MERCEDES-BENZ,39
E-43 AMG 4MATIC 3.0 V6 401cv Aut.,7978,MERCEDES-BENZ,39
E-430 Avantgarde,1614,MERCEDES-BENZ,39
E-430 Elegance,1615,MERCEDES-BENZ,39
E-430 Touring Avantgarde,1616,MERCEDES-BENZ,39
E-500 Avangarde Executive 5.5 V8 388cv,5423,MERCEDES-BENZ,39
E-500 Avant. 5.0 V8 4p Aut. (Blindada),4774,MERCEDES-BENZ,39
E-500 CGI Guard VR4 4.7 V8 408cv 4p,6211,MERCEDES-BENZ,39
E-500 CGI Guard VR4 5.5 V8 4p,6116,MERCEDES-BENZ,39
E-500 Coupe Sport 4.7 V8 408cv Aut 2p,6118,MERCEDES-BENZ,39
E-500 Coupe Sport 5.5 V8 388cv 2p,5380,MERCEDES-BENZ,39
E-500 Elegance/ Avant. 5.0 V8 24V 4p Aut,1617,MERCEDES-BENZ,39
E-500 Sport Avantgarde 5.0 V8 24V 4p Aut,4685,MERCEDES-BENZ,39
E-500 Tour. Avant./ Eleg. 24V V8 5p Aut.,1618,MERCEDES-BENZ,39
E-53 AMG 3.0 TB 24V 4MATIC+ Hybrido Aut.,8699,MERCEDES-BENZ,39
E-55 AMG,1619,MERCEDES-BENZ,39
E-55 Touring AMG 24V V8 5p Aut.,1620,MERCEDES-BENZ,39
E-63 AMG 5.5 V8 Bi-Turbo Aut.,6120,MERCEDES-BENZ,39
E-63 AMG 6.2 V8 32V,4245,MERCEDES-BENZ,39
E-63 S AMG 4MATIC 4.0 V8 612cv,8018,MERCEDES-BENZ,39
E-63 S AMG 4MATIC Final Ed. 4.0 V8 612cv,9644,MERCEDES-BENZ,39
E-63 Touring AMG 5.5 V8 Bi-Turbo Aut.,6122,MERCEDES-BENZ,39
E-63 Touring AMG 6.2 V8 Aut.,5489,MERCEDES-BENZ,39
EQC 400 4MATIC 408CV (Elétrico),9196,MERCEDES-BENZ,39
EQC 400 4MATIC AMG Line (Elétrico),9830,MERCEDES-BENZ,39
G-55 Kompressor AMG 5.5 V8 507cv Aut.,5151,MERCEDES-BENZ,39
G-63 AMG 4M 4.0 Bi-TB Magno Edition Aut.,9471,MERCEDES-BENZ,39
